item_type,file,key_a,key_b,label,origin,source_db,source_ref,pmid,doi,nct_id,chembl_id,mesh_id,drugbank_id,source_url,source_title,source_journal_year,retrieved_on,query_used,evidence_level,verdict,verification,ref_url,note
drug_disease_label,associations/Kdataset.csv,49(DB01005),485(D011087),hydroxyurea → Polycythemia Vera,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,,,,,D011087,DB01005,https://www.merckvetmanual.com/circulatory-system/erythrocytosis-polycythemia/erythrocytosis-polycythemia-in-animals,Erythrocytosis (Polycythemia) in Animals - Merck Veterinary Manual,Merck Veterinary Manual (accessed 2026),2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://www.merckvetmanual.com/circulatory-system/erythrocytosis-polycythemia/erythrocytosis-polycythemia-in-animals,"[Evidence欄:標準犬紅血球增多] Merck Vet Manual: 'Periodic phlebotomy with or without extra-label administration of hydroxyurea (30 mg/kg q24h PO for 7-10 days, then 15 mg/kg q24h,  | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,50(DB00136),480(D007011),calcitriol → Hypoparathyroidism,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,,,,,D007011,DB00136,https://www.msdvetmanual.com/musculoskeletal-system/dystrophies-associated-with-calcium-phosphorus-and-vitamin-d/hypoparathyroidism-in-dogs,Hypoparathyroidism in Dogs - Musculoskeletal System - MSD Veterinary Manual,,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://www.msdvetmanual.com/musculoskeletal-system/dystrophies-associated-with-calcium-phosphorus-and-vitamin-d/hypoparathyroidism-in-dogs,"[Evidence欄:標準] MSD Veterinary Manual gives explicit calcitriol dosing (0.02-0.03 mcg/kg PO q24h loading, then 0.005-0.015 mcg/kg q24h) as lifelong therapy for hypopa | 橋接:EQUIVALENT"
drug_disease_label,associations/Kdataset.csv,511(DB00584),481(D006333),enalapril → Heart Failure,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,8523321,10.1111/j.1939-1676.1995.tb01075.x,,,D006333,DB00584,https://pubmed.ncbi.nlm.nih.gov/8523321/,Controlled clinical evaluation of enalapril in dogs with heart failure: results of the Cooperative Veterinary Enalapril Study Group,J Vet Intern Med 1995,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),RCT,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/8523321/,"[Evidence欄:標準犬心衰] Placebo-controlled RCT (211 dogs, MR/DCM) with all 14 clinical variables improved; 2019 ACVIM MMVD guidelines (PMID 30974015) also direct 'continue or | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,511(DB00584),455(D006973),enalapril → Hypertension,data-v3 (擴充),—(文獻/指引),"ACVIM consensus statement 2018 (Acierno et al., JVIM)",30353952,,,,D006973,DB00584,https://pmc.ncbi.nlm.nih.gov/articles/PMC6271319/,,"ACVIM consensus statement 2018 (Acierno et al., JVIM)",2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,guideline,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pubmed.ncbi.nlm.nih.gov/30353952/,[Evidence欄:PMID:30353952] The ACVIM consensus recommends an ACE inhibitor (enalapril 0.5-2.0 mg/kg PO q12h) as the initial antihypertensive drug of choice in hypertensive dogs. | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,513(DB00404),475(D001008),DB00404 → Anxiety Disorders,data-v3 (擴充),—(文獻/指引),Animals 2023 (canine noise fears review),,,,,D001008,DB00404,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10705068/,,Animals 2023 (canine noise fears review),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,review,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10705068/,[Evidence欄:Animals 2023 (canine noise f] Benzodiazepine of choice for situational/panic canine anxiety such as firework and noise phobia (reported effectiveness ~90% for firework fears). | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,52(DB00482),454(D064726),DB00482 → Triple Negative Breast Neoplasms,data-v2 (TNBC),ChEMBL drug_indication (mesh_id=D064726),ClinicalTrials.gov NCT03599453,,,NCT03599453,CHEMBL118,D064726,DB00482,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL118/,Chemokine Modulation Therapy and Pembrolizumab in Treating Participants With Metastatic Tr,,2026-07-22,GET ebi.ac.uk/chembl/api/data/drug_indication?mesh_id=D064726 | GET clinicaltrials.gov/api/v2/studies?query.cond=triple+negative+breast+cancer&query.intr=celecoxib,clinical_phase_1,SUPPORTED,PubChem PUG REST (ID) + ClinicalTrials.gov API v2 (交叉驗),https://clinicaltrials.gov/study/NCT03599453,[Evidence欄:ChEMBL-p1|NCT03599453] ChEMBL max_phase 1;CT.gov 4 個試驗
drug_disease_label,associations/Kdataset.csv,521(DB00428),484(D018273),"streptozocin → Carcinoma, Islet Cell",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,23600734,10.1111/jvim.12086,,,D018273,DB00428,https://pubmed.ncbi.nlm.nih.gov/23600734/,Prospective evaluation of biweekly streptozotocin in 19 dogs with insulinoma,J Vet Intern Med 2013;27(3):483-90,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),prospective_trial,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/23600734/,"[Evidence欄:標準] Real prospective canine trial (median PFS 196 d, OS 308 d) and the only chemo agent with demonstrated antitumor activity, but reserved as adjuvant for | 橋接:EQUIVALENT"
drug_disease_label,associations/Kdataset.csv,54(DB00399),482(D012516),DB00399 → Osteosarcoma,data-v3 (擴充),—(文獻/指引),Vet Med Sci 2023 phase II (Smith et al.),,,,,D012516,DB00399,https://pmc.ncbi.nlm.nih.gov/articles/PMC9857128/,,Vet Med Sci 2023 phase II (Smith et al.),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,prospective_trial,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pmc.ncbi.nlm.nih.gov/articles/PMC9857128/,[Evidence欄:Vet Med Sci 2023 phase II (S] Amino-bisphosphonate commonly used for palliation of cancer-induced bone pain in dogs with osteosarcoma; evaluated in a canine phase II osteosarcoma t | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,540(DB01611),468(D008178),"DB01611 → Lupus Erythematosus, Cutaneous",data-v3 (擴充),—(文獻/指引),Vet Dermatol 2012 (Oberkirchner),21718370,,,,D008178,DB01611,https://pubmed.ncbi.nlm.nih.gov/21718370/,,Vet Dermatol 2012 (Oberkirchner),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,case_series,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pubmed.ncbi.nlm.nih.gov/21718370/,[Evidence欄:PMID:21718370] Generalized variant of canine discoid lupus erythematosus successfully treated with oral hydroxychloroquine. | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,544(DB01119),484(D018273),"diazoxide → Carcinoma, Islet Cell",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,,,,,D018273,DB01119,https://www.merckvetmanual.com/endocrine-system/the-pancreas/islet-cell-tumors-in-dogs-and-cats,Islet Cell Tumors in Dogs and Cats - Merck Veterinary Manual,,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://www.merckvetmanual.com/endocrine-system/the-pancreas/islet-cell-tumors-in-dogs-and-cats,[Evidence欄:標準犬胰島素瘤] Merck Vet Manual states 'Diazoxide ... is the preferred drug for treating insulinomas'; extra-label but the accepted first-line medical management of  | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,55(DB00282),482(D012516),DB00282 → Osteosarcoma,data-v3 (擴充),—(文獻/指引),JVIM 2007 (Fan et al.),17552447,,,,D012516,DB00282,https://pubmed.ncbi.nlm.nih.gov/17552447/,,JVIM 2007 (Fan et al.),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,prospective_trial,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pubmed.ncbi.nlm.nih.gov/17552447/,[Evidence欄:PMID:17552447] Prospective study of 43 dogs with appendicular osteosarcoma: single-agent IV pamidronate with an NSAID gave durable bone-pain relief in a subset (12/4 | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,564(DB01006),454(D064726),DB01006 → Triple Negative Breast Neoplasms,data-v2 (TNBC),ChEMBL drug_indication (mesh_id=D064726),ClinicalTrials.gov NCT02648477,,,NCT02648477,CHEMBL1444,D064726,DB01006,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1444/,Pembrolizumab and Doxorubicin Hydrochloride or Anti-Estrogen Therapy in Treating Patients ,,2026-07-22,GET ebi.ac.uk/chembl/api/data/drug_indication?mesh_id=D064726 | GET clinicaltrials.gov/api/v2/studies?query.cond=triple+negative+breast+cancer&query.intr=letrozole,clinical_phase_2,SUPPORTED,PubChem PUG REST (ID) + ClinicalTrials.gov API v2 (交叉驗),https://clinicaltrials.gov/study/NCT02648477,[Evidence欄:ChEMBL-p2|NCT02648477] ChEMBL max_phase 2;CT.gov 8 個試驗
drug_disease_label,associations/Kdataset.csv,566(DB00625),454(D064726),DB00625 → Triple Negative Breast Neoplasms,data-v2 (TNBC),ChEMBL drug_indication (mesh_id=D064726),ClinicalTrials.gov NCT05076682,,,NCT05076682,CHEMBL223228,D064726,DB00625,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL223228/,Reverse Triple Negative Immune Resistant Breast Cancer,,2026-07-22,GET ebi.ac.uk/chembl/api/data/drug_indication?mesh_id=D064726 | GET clinicaltrials.gov/api/v2/studies?query.cond=triple+negative+breast+cancer&query.intr=efavirenz,clinical_phase_2,SUPPORTED,PubChem PUG REST (ID) + ClinicalTrials.gov API v2 (交叉驗),https://clinicaltrials.gov/study/NCT05076682,[Evidence欄:ChEMBL-p2|NCT05076682] ChEMBL max_phase 2;CT.gov 1 個試驗
drug_disease_label,associations/Kdataset.csv,579(DB00688),476(D000744),"mycophenolate → Anemia, Hemolytic, Autoimmune",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,30847984,10.1111/jvim.15463,,,D000744,DB00688,https://pubmed.ncbi.nlm.nih.gov/30847984/,ACVIM consensus statement on the treatment of immune-mediated hemolytic anemia in dogs,J Vet Intern Med 2019,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/30847984/,[Evidence欄:標準IMHA] ACVIM consensus lists mycophenolate mofetil as a reasonable second immunosuppressive agent; consensus advises against combining it with azathioprine. | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,579(DB00688),471(D010392),mycophenolate → Pemphigus,data-v3 (擴充),—(文獻/指引),Vet Clin North Am Small Anim 2024 (PF update),,,,,D010392,DB00688,https://www.vetsmall.theclinics.com/article/S0195-5616(24)00114-1/abstract,,Vet Clin North Am Small Anim 2024 (PF update),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,review,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://www.vetsmall.theclinics.com/article/S0195-5616(24)00114-1/abstract,[Evidence欄:Vet Clin North Am Small Anim] Mycophenolate mofetil is a recognized low-risk steroid-sparing adjuvant for canine pemphigus foliaceus. | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,6(DB00635),463(D054198),prednisone → Precursor Cell Lymphoblastic Leukemia-Lymphoma,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,38961691,10.1111/jvim.17139,,,D054198,DB00635,https://pmc.ncbi.nlm.nih.gov/articles/PMC11256168/,"Early progression during or after cyclophosphamide, doxorubicin, vincristine, and prednisone chemotherapy indicates poor outcome with rescue protocols in dogs with multicentric lymphoma",J Vet Intern Med 2024,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),case_series,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/38961691/,[Evidence欄:標準] Prednisone is the 'P' of CHOP; also standard with vincristine for canine acute lymphoblastic leukemia. | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,6(DB00635),465(D009101),prednisone → Multiple Myeloma,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,3721983,,,,D009101,DB00635,https://pubmed.ncbi.nlm.nih.gov/3721983/,Prognostic factors for multiple myeloma in the dog,J Am Vet Med Assoc 1986,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),case_series,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/3721983/,"[Evidence欄:標準] 60 dogs treated with melphalan plus prednisone (43% CR, 49% PR); prednisone is standard only as part of the melphalan+corticosteroid combination, not  | 橋接:EQUIVALENT"
drug_disease_label,associations/Kdataset.csv,6(DB00635),484(D018273),"prednisone → Carcinoma, Islet Cell",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,,,,,D018273,DB00635,https://www.merckvetmanual.com/endocrine-system/the-pancreas/islet-cell-tumors-in-dogs-and-cats,Islet Cell Tumors in Dogs and Cats - Merck Veterinary Manual,,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://www.merckvetmanual.com/endocrine-system/the-pancreas/islet-cell-tumors-in-dogs-and-cats,"[Evidence欄:標準] Merck Vet Manual states 'Glucocorticoids, such as prednisolone (0.25 mg/kg, PO, every 12 hours longterm), are an alternative to diazoxide'; source nam | 橋接:EQUIVALENT"
drug_disease_label,associations/Kdataset.csv,60(DB00570),502(D007946),"vinblastine → Leukemia, Mast-Cell",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,19000249,10.1111/j.1939-1676.2008.0195.x,,,D007946,DB00570,https://pubmed.ncbi.nlm.nih.gov/19000249/,Efficacy of vinblastine for treatment of canine mast cell tumors,J Vet Intern Med 2008,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),prospective_trial,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/19000249/,[Evidence欄:標準] Vinblastine + prednisolone is the most commonly used conventional chemo for canine mast cell disease (European consensus PMID 22882486); caveat: trial | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,60(DB00570),474(D001749),vinblastine → Urinary Bladder Neoplasms,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,22092632,10.1111/j.1939-1676.2011.00796.x,,,D001749,DB00570,https://pubmed.ncbi.nlm.nih.gov/22092632/,Clinical trial of vinblastine in dogs with transitional cell carcinoma of the urinary bladder,J Vet Intern Med 2011,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),prospective_trial,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/22092632/,[Evidence欄:標準] Real antitumor activity (36% PR in 28 dogs) but framed by the authors as 'another treatment option'; an accepted second-line/rescue agent rather than  | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,617(DB01067),462(D003924),"glipizide → Diabetes Mellitus, Type 2",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,8226235,,,,D003924,DB01067,https://www.aaha.org/aaha-guidelines/diabetes-management/treatment/non-insulin-therapies/,"Effect of an orally administered sulfonylurea, glipizide, for treatment of diabetes mellitus in cats",J Am Vet Med Assoc 1993,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),prospective_trial,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/8226235/,"[Evidence欄:標準貓糖尿] Real feline use with trial evidence and feline DM is type-2-like, but efficacy is poor (only ~25% good responders) and AAHA guidelines recommend glipi | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,65(DB00338),466(D010437),omeprazole → Peptic Ulcer,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,30378711,10.1111/jvim.15337,,,D010437,DB00338,https://pmc.ncbi.nlm.nih.gov/articles/PMC6271318/,ACVIM consensus statement: Support for rational administration of gastrointestinal protectants to dogs and cats,J Vet Intern Med 2018,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/30378711/,[Evidence欄:標準胃潰瘍] ACVIM consensus explicitly designates PPIs as standard of care for medical treatment of gastroduodenal ulceration/erosion in dogs and cats; dose twice | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,66(DB01101),454(D064726),capecitabine → Triple Negative Breast Neoplasms,data-v2 (TNBC),ChEMBL drug_indication (mesh_id=D064726),ClinicalTrials.gov NCT06313463,,,NCT06313463,CHEMBL1773,D064726,DB01101,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1773/,Study Of Capecitabine Combined With Camrelizumab For Non-pCR TNBC With TLS After Neoadjuva,,2026-07-22,GET ebi.ac.uk/chembl/api/data/drug_indication?mesh_id=D064726 | GET clinicaltrials.gov/api/v2/studies?query.cond=triple+negative+breast+cancer&query.intr=capecitabine,clinical_phase_3,SUPPORTED,PubChem PUG REST (ID) + ClinicalTrials.gov API v2 (交叉驗),https://clinicaltrials.gov/study/NCT06313463,[Evidence欄:ChEMBL-p3|NCT06313463] ChEMBL max_phase 3;CT.gov 110 個試驗
drug_disease_label,associations/Kdataset.csv,662(DB01586),495(D002780),"ursodiol → Cholestasis, Intrahepatic",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,30844094,10.1111/jvim.15467,,,D002780,DB01586,https://onlinelibrary.wiley.com/doi/10.1111/jvim.15467,ACVIM consensus statement on the diagnosis and treatment of chronic hepatitis in dogs,J Vet Intern Med 2019,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/30844094/,[Evidence欄:標準膽汁鬱積] ACVIM consensus recommends UDCA for dogs with chronic hepatitis showing cholestasis; Merck Vet Manual canine cholangiohepatitis page states ursodiol m | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,662(DB01586),501(D019693),"ursodiol → Hepatitis, Autoimmune",data-v3 (擴充),—(文獻/指引),"ACVIM consensus, JVIM 2019",30844094,,,,D019693,DB01586,https://pubmed.ncbi.nlm.nih.gov/30844094/,,"ACVIM consensus, JVIM 2019",2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,guideline,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pubmed.ncbi.nlm.nih.gov/30844094/,[Evidence欄:PMID:30844094] Ursodeoxycholic acid is recommended as an adjunctive choleretic/immunomodulatory hepatoprotectant in dogs with chronic hepatitis showing cholestasis. | 橋接:ANALOGOUS
